사용일자,6호선,합계
2021-08-29,6831,6831
2021-08-30,7811,7811
2021-08-31,7232,7232
2021-09-01,7607,7607
2021-09-02,7967,7967
2021-09-03,9160,9160
2021-09-04,10194,10194
2021-09-05,7380,7380
2021-09-06,7607,7607
2021-09-07,7211,7211
2021-09-08,8183,8183
2021-09-09,8181,8181
2021-09-10,9598,9598
2021-09-11,10693,10693
2021-09-12,7722,7722
2021-09-13,7995,7995
2021-09-14,8234,8234
2021-09-15,8623,8623
2021-09-16,8785,8785
2021-09-17,10365,10365
2021-09-18,10218,10218
2021-09-19,8287,8287
2021-09-20,7292,7292
2021-09-21,6422,6422
2021-09-22,8336,8336
2021-09-23,9390,9390
2021-09-24,12282,12282
2021-09-25,14405,14405
2021-09-26,9739,9739
2021-09-27,8100,8100
2021-09-28,8194,8194
2021-09-29,7733,7733
2021-09-30,8749,8749
2021-10-01,10254,10254
2021-10-02,11483,11483
2021-10-03,9224,9224
2021-10-04,6785,6785
2021-10-05,7780,7780
2021-10-06,8191,8191
2021-10-07,8586,8586
2021-10-08,10261,10261
2021-10-09,12131,12131
2021-10-10,8572,8572
2021-10-11,7809,7809
2021-10-12,8410,8410
2021-10-13,8457,8457
2021-10-14,8910,8910
2021-10-15,10595,10595
2021-10-16,12378,12378
2021-10-17,7638,7638
2021-10-18,8183,8183
2021-10-19,8226,8226
2021-10-20,8733,8733
2021-10-21,9192,9192
2021-10-22,11437,11437
2021-10-23,13568,13568
2021-10-24,8512,8512
2021-10-25,8528,8528
2021-10-26,9146,9146
2021-10-27,9360,9360
2021-10-28,9843,9843
2021-10-29,15703,15703
2021-10-30,31654,31654
2021-10-31,22685,22685
2021-11-01,8996,8996
2021-11-02,9258,9258
2021-11-03,9556,9556
2021-11-04,9896,9896
2021-11-05,13620,13620
2021-11-06,16044,16044
2021-11-07,8823,8823
2021-11-08,8276,8276
2021-11-09,8873,8873
2021-11-10,9688,9688
2021-11-11,10727,10727
2021-11-12,14726,14726
2021-11-13,16894,16894
2021-11-14,9480,9480
2021-11-15,9158,9158
2021-11-16,9473,9473
2021-11-17,9769,9769
2021-11-18,10164,10164
2021-11-19,14791,14791
2021-11-20,16853,16853
2021-11-21,8737,8737
2021-11-22,9102,9102
2021-11-23,9268,9268
2021-11-24,9442,9442
2021-11-25,10162,10162
