사용일자,2호선,합계
2020-12-23,30888,30888
2020-12-24,29509,29509
2020-12-25,7291,7291
2020-12-26,8116,8116
2020-12-27,5409,5409
2020-12-28,29538,29538
2020-12-29,30002,30002
2020-12-30,28690,28690
2020-12-31,24836,24836
2021-01-01,4488,4488
2021-01-02,7352,7352
2021-01-03,5691,5691
2021-01-04,31288,31288
2021-01-05,31553,31553
2021-01-06,31863,31863
2021-01-07,34179,34179
2021-01-08,31774,31774
2021-01-09,10213,10213
2021-01-10,6036,6036
2021-01-11,31649,31649
2021-01-12,33087,33087
2021-01-13,34290,34290
2021-01-14,33430,33430
2021-01-15,32635,32635
2021-01-16,11559,11559
2021-01-17,7147,7147
2021-01-18,34629,34629
2021-01-19,34357,34357
2021-01-20,35086,35086
2021-01-21,34365,34365
2021-01-22,34532,34532
2021-01-23,14556,14556
2021-01-24,9687,9687
2021-01-25,35560,35560
2021-01-26,35442,35442
2021-01-27,36156,36156
2021-01-28,35401,35401
2021-01-29,34702,34702
2021-01-30,14968,14968
2021-01-31,10116,10116
2021-02-01,35888,35888
2021-02-02,36016,36016
2021-02-03,36954,36954
2021-02-04,37701,37701
2021-02-05,37301,37301
2021-02-06,16410,16410
2021-02-07,10913,10913
2021-02-08,36807,36807
2021-02-09,36994,36994
2021-02-10,34232,34232
2021-02-11,7903,7903
2021-02-12,5165,5165
2021-02-13,10423,10423
2021-02-14,9871,9871
2021-02-15,34472,34472
2021-02-16,36982,36982
2021-02-17,36859,36859
2021-02-18,37198,37198
2021-02-19,38304,38304
2021-02-20,17893,17893
2021-02-21,12541,12541
2021-02-22,37341,37341
2021-02-23,37846,37846
2021-02-24,38565,38565
2021-02-25,38554,38554
2021-02-26,38908,38908
2021-02-27,18498,18498
2021-02-28,13355,13355
2021-03-01,9674,9674
2021-03-02,37100,37100
2021-03-03,38047,38047
2021-03-04,37950,37950
2021-03-05,39545,39545
2021-03-06,18756,18756
2021-03-07,12533,12533
2021-03-08,36733,36733
2021-03-09,37920,37920
2021-03-10,38663,38663
2021-03-11,38282,38282
2021-03-12,38827,38827
2021-03-13,19767,19767
2021-03-14,13027,13027
2021-03-15,37508,37508
2021-03-16,38370,38370
2021-03-17,39048,39048
2021-03-18,38766,38766
2021-03-19,40046,40046
2021-03-20,17817,17817
2021-03-21,13283,13283
2021-03-22,37724,37724
2021-03-23,38390,38390
2021-03-24,38805,38805
2021-03-25,38855,38855
2021-03-26,39830,39830
2021-03-27,16793,16793
2021-03-28,11023,11023
2021-03-29,37471,37471
2021-03-30,38359,38359
2021-03-31,38819,38819
2021-04-01,38879,38879
2021-04-02,40056,40056
2021-04-03,15073,15073
2021-04-04,12720,12720
2021-04-05,37909,37909
2021-04-06,38813,38813
2021-04-07,38510,38510
2021-04-08,38751,38751
2021-04-09,39321,39321
2021-04-10,19061,19061
2021-04-11,12808,12808
2021-04-12,35737,35737
2021-04-13,38153,38153
2021-04-14,38586,38586
2021-04-15,38312,38312
2021-04-16,38184,38184
2021-04-17,17659,17659
2021-04-18,12860,12860
2021-04-19,37232,37232
2021-04-20,37698,37698
2021-04-21,38527,38527
2021-04-22,38185,38185
2021-04-23,38871,38871
2021-04-24,18689,18689
2021-04-25,12886,12886
2021-04-26,36968,36968
2021-04-27,38443,38443
2021-04-28,39106,39106
2021-04-29,39116,39116
2021-04-30,39857,39857
2021-05-01,16651,16651
2021-05-02,13705,13705
2021-05-03,38019,38019
2021-05-04,38026,38026
2021-05-05,18113,18113
2021-05-06,38867,38867
2021-05-07,38816,38816
2021-05-08,15297,15297
2021-05-09,13223,13223
2021-05-10,36606,36606
2021-05-11,39176,39176
2021-05-12,39287,39287
2021-05-13,39599,39599
2021-05-14,40713,40713
2021-05-15,17973,17973
2021-05-16,10161,10161
2021-05-17,37437,37437
2021-05-18,40538,40538
2021-05-19,19437,19437
2021-05-20,38664,38664
2021-05-21,40209,40209
2021-05-22,20555,20555
2021-05-23,13244,13244
2021-05-24,38615,38615
2021-05-25,39478,39478
2021-05-26,39527,39527
2021-05-27,38790,38790
2021-05-28,39288,39288
2021-05-29,19378,19378
2021-05-30,13318,13318
2021-05-31,38089,38089
2021-06-01,39295,39295
2021-06-02,39158,39158
2021-06-03,37631,37631
2021-06-04,40615,40615
2021-06-05,19074,19074
2021-06-06,12847,12847
2021-06-07,37577,37577
2021-06-08,38567,38567
2021-06-09,38919,38919
2021-06-10,38725,38725
2021-06-11,38700,38700
2021-06-12,18821,18821
2021-06-13,12051,12051
2021-06-14,36819,36819
2021-06-15,38376,38376
2021-06-16,39382,39382
2021-06-17,39211,39211
2021-06-18,39934,39934
2021-06-19,20664,20664
2021-06-20,13625,13625
2021-06-21,39724,39724
2021-06-22,40502,40502
2021-06-23,40357,40357
2021-06-24,41144,41144
2021-06-25,41813,41813
2021-06-26,19695,19695
2021-06-27,14132,14132
2021-06-28,38649,38649
2021-06-29,41473,41473
2021-06-30,41095,41095
2021-07-01,41990,41990
2021-07-02,42235,42235
2021-07-03,17469,17469
2021-07-04,11053,11053
2021-07-05,39878,39878
2021-07-06,40825,40825
2021-07-07,39915,39915
2021-07-08,38715,38715
2021-07-09,37742,37742
2021-07-10,15001,15001
2021-07-11,9670,9670
2021-07-12,34432,34432
2021-07-13,34970,34970
2021-07-14,34630,34630
2021-07-15,33764,33764
2021-07-16,33695,33695
2021-07-17,13695,13695
2021-07-18,9504,9504
2021-07-19,33885,33885
2021-07-20,34911,34911
2021-07-21,34620,34620
2021-07-22,34206,34206
2021-07-23,34036,34036
2021-07-24,13723,13723
2021-07-25,8671,8671
2021-07-26,33860,33860
2021-07-27,34048,34048
2021-07-28,34181,34181
2021-07-29,33468,33468
2021-07-30,33492,33492
2021-07-31,13843,13843
2021-08-01,8951,8951
2021-08-02,31434,31434
2021-08-03,31697,31697
2021-08-04,32117,32117
2021-08-05,33359,33359
2021-08-06,33097,33097
2021-08-07,14898,14898
2021-08-08,10023,10023
2021-08-09,33518,33518
2021-08-10,35010,35010
2021-08-11,35054,35054
2021-08-12,34808,34808
2021-08-13,34900,34900
2021-08-14,15155,15155
2021-08-15,11283,11283
2021-08-16,15757,15757
2021-08-17,35447,35447
2021-08-18,36414,36414
2021-08-19,36526,36526
2021-08-20,36060,36060
2021-08-21,13981,13981
2021-08-22,11355,11355
2021-08-23,35340,35340
2021-08-24,35734,35734
2021-08-25,37027,37027
2021-08-26,36574,36574
2021-08-27,35870,35870
2021-08-28,17455,17455
2021-08-29,12308,12308
2021-08-30,36775,36775
2021-08-31,35969,35969
2021-09-01,36842,36842
2021-09-02,36766,36766
2021-09-03,37991,37991
2021-09-04,19406,19406
2021-09-05,13195,13195
2021-09-06,36587,36587
2021-09-07,35933,35933
2021-09-08,39200,39200
2021-09-09,38417,38417
2021-09-10,39273,39273
2021-09-11,23038,23038
2021-09-12,16154,16154
2021-09-13,37219,37219
2021-09-14,37996,37996
2021-09-15,38499,38499
2021-09-16,38256,38256
2021-09-17,37473,37473
2021-09-18,15667,15667
2021-09-19,10907,10907
2021-09-20,7905,7905
2021-09-21,5580,5580
2021-09-22,11013,11013
2021-09-23,34033,34033
2021-09-24,36645,36645
2021-09-25,18118,18118
2021-09-26,12554,12554
2021-09-27,37346,37346
2021-09-28,37694,37694
2021-09-29,37148,37148
2021-09-30,38112,38112
2021-10-01,38454,38454
2021-10-02,19083,19083
2021-10-03,14438,14438
2021-10-04,16523,16523
2021-10-05,38034,38034
2021-10-06,38158,38158
2021-10-07,38271,38271
2021-10-08,38174,38174
2021-10-09,18121,18121
2021-10-10,12383,12383
2021-10-11,17438,17438
2021-10-12,38419,38419
2021-10-13,38716,38716
2021-10-14,38592,38592
2021-10-15,38559,38559
2021-10-16,19132,19132
2021-10-17,12883,12883
2021-10-18,37457,37457
2021-10-19,37959,37959
2021-10-20,39221,39221
2021-10-21,38477,38477
2021-10-22,39943,39943
2021-10-23,21052,21052
2021-10-24,14168,14168
2021-10-25,38680,38680
2021-10-26,39465,39465
2021-10-27,40240,40240
2021-10-28,39562,39562
2021-10-29,40737,40737
2021-10-30,22146,22146
2021-10-31,15759,15759
2021-11-01,39643,39643
2021-11-02,41049,41049
2021-11-03,41287,41287
2021-11-04,41879,41879
2021-11-05,42814,42814
2021-11-06,24064,24064
2021-11-07,17441,17441
2021-11-08,38270,38270
2021-11-09,40254,40254
2021-11-10,41766,41766
2021-11-11,41888,41888
2021-11-12,41824,41824
2021-11-13,21897,21897
2021-11-14,14466,14466
2021-11-15,38907,38907
2021-11-16,40693,40693
2021-11-17,41440,41440
2021-11-18,40637,40637
2021-11-19,41988,41988
2021-11-20,22430,22430
2021-11-21,14974,14974
2021-11-22,39286,39286
2021-11-23,40301,40301
2021-11-24,40935,40935
2021-11-25,40841,40841
2021-11-26,41559,41559
2021-11-27,21850,21850
2021-11-28,14901,14901
2021-11-29,39568,39568
2021-11-30,39398,39398
2021-12-01,40069,40069
2021-12-02,40359,40359
2021-12-03,41090,41090
2021-12-04,19903,19903
2021-12-05,13445,13445
2021-12-06,38866,38866
2021-12-07,40036,40036
2021-12-08,40024,40024
