사용일자,3호선,합계
2021-12-09,19857,19857
2021-12-10,20544,20544
2021-12-11,14888,14888
2021-12-12,9930,9930
2021-12-13,18101,18101
2021-12-14,19179,19179
2021-12-15,19593,19593
2021-12-16,19825,19825
2021-12-17,19849,19849
2021-12-18,12450,12450
2021-12-19,9478,9478
2021-12-20,18804,18804
2021-12-21,19456,19456
2021-12-22,20923,20923
2021-12-23,20444,20444
2021-12-24,20373,20373
2021-12-25,11473,11473
2021-12-26,7044,7044
2021-12-27,17694,17694
2021-12-28,19446,19446
2021-12-29,20070,20070
2021-12-30,17413,17413
2021-12-31,15027,15027
2022-01-01,7218,7218
2022-01-02,8406,8406
2022-01-03,18408,18408
2022-01-04,18906,18906
2022-01-05,19178,19178
2022-01-06,19211,19211
2022-01-07,19380,19380
2022-01-08,14633,14633
2022-01-09,9571,9571
2022-01-10,18721,18721
2022-01-11,19406,19406
2022-01-12,19623,19623
2022-01-13,19745,19745
2022-01-14,19736,19736
2022-01-15,15067,15067
2022-01-16,10583,10583
2022-01-17,19281,19281
2022-01-18,19811,19811
2022-01-19,20965,20965
2022-01-20,20977,20977
2022-01-21,21120,21120
2022-01-22,15719,15719
2022-01-23,10985,10985
2022-01-24,19301,19301
2022-01-25,19800,19800
2022-01-26,20774,20774
2022-01-27,19819,19819
2022-01-28,18891,18891
2022-01-29,11421,11421
2022-01-30,8658,8658
2022-01-31,6927,6927
2022-02-01,6316,6316
2022-02-02,9009,9009
2022-02-03,15069,15069
2022-02-04,16544,16544
2022-02-05,12179,12179
2022-02-06,8265,8265
2022-02-07,18549,18549
2022-02-08,19083,19083
2022-02-09,19840,19840
2022-02-10,19038,19038
2022-02-11,19629,19629
2022-02-12,14302,14302
2022-02-13,9883,9883
2022-02-14,18219,18219
2022-02-15,18979,18979
2022-02-16,17899,17899
2022-02-17,17492,17492
2022-02-18,18187,18187
2022-02-19,13274,13274
2022-02-20,8757,8757
2022-02-21,17174,17174
2022-02-22,18014,18014
2022-02-23,18425,18425
2022-02-24,17971,17971
2022-02-25,18238,18238
2022-02-26,12057,12057
2022-02-27,10078,10078
2022-02-28,16466,16466
2022-03-01,11366,11366
2022-03-02,18279,18279
2022-03-03,18261,18261
2022-03-04,17905,17905
2022-03-05,13622,13622
2022-03-06,8979,8979
2022-03-07,17245,17245
2022-03-08,18363,18363
2022-03-09,11934,11934
2022-03-10,17924,17924
2022-03-11,18397,18397
2022-03-12,14073,14073
2022-03-13,7557,7557
2022-03-14,16316,16316
2022-03-15,17701,17701
2022-03-16,18248,18248
2022-03-17,17819,17819
2022-03-18,18169,18169
2022-03-19,11869,11869
2022-03-20,10574,10574
2022-03-21,17424,17424
2022-03-22,18865,18865
2022-03-23,18850,18850
2022-03-24,19796,19796
2022-03-25,18925,18925
2022-03-26,13999,13999
2022-03-27,12312,12312
2022-03-28,18274,18274
2022-03-29,19853,19853
2022-03-30,19673,19673
2022-03-31,19845,19845
2022-04-01,21751,21751
2022-04-02,20394,20394
2022-04-03,15149,15149
2022-04-04,18907,18907
2022-04-05,21851,21851
2022-04-06,22128,22128
2022-04-07,21793,21793
2022-04-08,24039,24039
2022-04-09,22924,22924
2022-04-10,16226,16226
2022-04-11,20298,20298
2022-04-12,21302,21302
2022-04-13,21200,21200
2022-04-14,21455,21455
2022-04-15,23164,23164
2022-04-16,20007,20007
2022-04-17,13660,13660
2022-04-18,20665,20665
2022-04-19,22623,22623
2022-04-20,23058,23058
2022-04-21,19003,19003
2022-04-22,21228,21228
2022-04-23,20854,20854
2022-04-24,13274,13274
2022-04-25,21125,21125
2022-04-26,22710,22710
2022-04-27,24684,24684
2022-04-28,24179,24179
2022-04-29,25089,25089
2022-04-30,24453,24453
2022-05-01,18370,18370
2022-05-02,22848,22848
2022-05-03,25067,25067
2022-05-04,26664,26664
2022-05-05,22488,22488
2022-05-06,25477,25477
2022-05-07,19956,19956
2022-05-08,14988,14988
2022-05-09,22864,22864
2022-05-10,25345,25345
2022-05-11,26277,26277
2022-05-12,26641,26641
2022-05-13,29169,29169
2022-05-14,24871,24871
2022-05-15,17331,17331
2022-05-16,24150,24150
2022-05-17,26048,26048
2022-05-18,26044,26044
2022-05-19,26582,26582
2022-05-20,28495,28495
2022-05-21,25613,25613
2022-05-22,15982,15982
2022-05-23,23754,23754
2022-05-24,25460,25460
2022-05-25,26601,26601
2022-05-26,26319,26319
2022-05-27,27948,27948
2022-05-28,24625,24625
2022-05-29,15452,15452
2022-05-30,23801,23801
2022-05-31,26931,26931
2022-06-01,19368,19368
2022-06-02,26159,26159
2022-06-03,27282,27282
2022-06-04,23261,23261
2022-06-05,18559,18559
2022-06-06,13938,13938
2022-06-07,24202,24202
2022-06-08,25522,25522
2022-06-09,24572,24572
2022-06-10,25805,25805
2022-06-11,21089,21089
2022-06-12,13113,13113
2022-06-13,22986,22986
2022-06-14,24501,24501
2022-06-15,25299,25299
2022-06-16,25582,25582
2022-06-17,26144,26144
2022-06-18,20868,20868
2022-06-19,13085,13085
2022-06-20,23545,23545
2022-06-21,25521,25521
2022-06-22,26518,26518
2022-06-23,24304,24304
2022-06-24,26135,26135
2022-06-25,21167,21167
2022-06-26,12456,12456
2022-06-27,22829,22829
2022-06-28,23379,23379
2022-06-29,24347,24347
2022-06-30,22784,22784
2022-07-01,25082,25082
2022-07-02,21025,21025
2022-07-03,12063,12063
2022-07-04,23120,23120
2022-07-05,24122,24122
2022-07-06,24907,24907
2022-07-07,24055,24055
2022-07-08,25582,25582
2022-07-09,18199,18199
2022-07-10,11765,11765
2022-07-11,22891,22891
2022-07-12,24892,24892
2022-07-13,23031,23031
2022-07-14,25464,25464
2022-07-15,26448,26448
2022-07-16,19099,19099
2022-07-17,12535,12535
2022-07-18,22891,22891
2022-07-19,24705,24705
2022-07-20,25350,25350
2022-07-21,24310,24310
2022-07-22,25173,25173
2022-07-23,17738,17738
2022-07-24,12323,12323
2022-07-25,22333,22333
2022-07-26,23744,23744
2022-07-27,24113,24113
2022-07-28,23776,23776
2022-07-29,23261,23261
2022-07-30,16073,16073
2022-07-31,11006,11006
2022-08-01,20441,20441
2022-08-02,21508,21508
2022-08-03,21981,21981
2022-08-04,22783,22783
2022-08-05,22896,22896
2022-08-06,15284,15284
2022-08-07,10868,10868
2022-08-08,18372,18372
2022-08-09,17918,17918
2022-08-10,20982,20982
2022-08-11,20961,20961
2022-08-12,24095,24095
2022-08-13,14380,14380
2022-08-14,13273,13273
2022-08-15,11577,11577
2022-08-16,22168,22168
2022-08-17,23516,23516
2022-08-18,24198,24198
2022-08-19,23401,23401
2022-08-20,18566,18566
2022-08-21,12299,12299
2022-08-22,22046,22046
2022-08-23,23791,23791
2022-08-24,24709,24709
2022-08-25,24079,24079
2022-08-26,25255,25255
2022-08-27,21461,21461
2022-08-28,14530,14530
2022-08-29,22939,22939
2022-08-30,22901,22901
2022-08-31,25412,25412
2022-09-01,25124,25124
2022-09-02,26990,26990
2022-09-03,21632,21632
2022-09-04,10386,10386
2022-09-05,20065,20065
2022-09-06,22045,22045
2022-09-07,25885,25885
2022-09-08,21961,21961
2022-09-09,13615,13615
2022-09-10,12773,12773
2022-09-11,15920,15920
2022-09-12,15132,15132
2022-09-13,20524,20524
2022-09-14,25276,25276
2022-09-15,25914,25914
2022-09-16,27021,27021
2022-09-17,22863,22863
2022-09-18,15382,15382
2022-09-19,24172,24172
2022-09-20,26160,26160
2022-09-21,26575,26575
2022-09-22,27082,27082
2022-09-23,28418,28418
2022-09-24,27255,27255
2022-09-25,17590,17590
2022-09-26,25006,25006
2022-09-27,26953,26953
2022-09-28,27793,27793
2022-09-29,27389,27389
2022-09-30,29611,29611
2022-10-01,26445,26445
2022-10-02,20800,20800
2022-10-03,13092,13092
2022-10-04,26011,26011
2022-10-05,29605,29605
2022-10-06,28147,28147
2022-10-07,30644,30644
2022-10-08,32056,32056
2022-10-09,18041,18041
2022-10-10,17456,17456
2022-10-11,26720,26720
2022-10-12,29846,29846
2022-10-13,29757,29757
2022-10-14,31162,31162
2022-10-15,30154,30154
2022-10-16,18968,18968
2022-10-17,26706,26706
2022-10-18,28634,28634
2022-10-19,29581,29581
2022-10-20,30093,30093
2022-10-21,33800,33800
2022-10-22,34450,34450
2022-10-23,22648,22648
2022-10-24,26548,26548
2022-10-25,30080,30080
2022-10-26,31868,31868
2022-10-27,31541,31541
2022-10-28,33122,33122
2022-10-29,37112,37112
2022-10-30,22695,22695
2022-10-31,26783,26783
2022-11-01,28984,28984
2022-11-02,30699,30699
2022-11-03,29982,29982
2022-11-04,32333,32333
2022-11-05,33701,33701
2022-11-06,22884,22884
2022-11-07,26326,26326
2022-11-08,29202,29202
2022-11-09,30250,30250
2022-11-10,29691,29691
2022-11-11,32552,32552
2022-11-12,29485,29485
2022-11-13,19135,19135
2022-11-14,25791,25791
2022-11-15,27456,27456
2022-11-16,28574,28574
2022-11-17,28609,28609
2022-11-18,30077,30077
2022-11-19,30279,30279
2022-11-20,20286,20286
2022-11-21,25843,25843
2022-11-22,27109,27109
2022-11-23,28784,28784
2022-11-24,29162,29162
2022-11-25,30573,30573
2022-11-26,28372,28372
2022-11-27,18045,18045
2022-11-28,24175,24175
2022-11-29,27093,27093
2022-11-30,27521,27521
2022-12-01,25969,25969
2022-12-02,27802,27802
2022-12-03,23604,23604
2022-12-04,15375,15375
2022-12-05,25096,25096
2022-12-06,25994,25994
2022-12-07,28080,28080
2022-12-08,27650,27650
2022-12-09,29272,29272
2022-12-10,24841,24841
2022-12-11,17529,17529
2022-12-12,25697,25697
2022-12-13,27687,27687
2022-12-14,27347,27347
2022-12-15,28362,28362
2022-12-16,29160,29160
2022-12-17,24997,24997
2022-12-18,14628,14628
2022-12-19,25428,25428
2022-12-20,27987,27987
2022-12-21,29486,29486
2022-12-22,30231,30231
2022-12-23,22217,22217
2022-12-24,21017,21017
2022-12-25,17291,17291
2022-12-26,25945,25945
2022-12-27,28468,28468
2022-12-28,29793,29793
2022-12-29,28326,28326
2022-12-30,25968,25968
2022-12-31,19446,19446
2023-01-01,11779,11779
2023-01-02,20976,20976
2023-01-03,24571,24571
2023-01-04,24907,24907
2023-01-05,25742,25742
2023-01-06,26237,26237
2023-01-07,21276,21276
2023-01-08,14450,14450
2023-01-09,24143,24143
2023-01-10,26092,26092
2023-01-11,26757,26757
2023-01-12,27049,27049
2023-01-13,25522,25522
2023-01-14,20597,20597
2023-01-15,14151,14151
2023-01-16,24551,24551
2023-01-17,25956,25956
2023-01-18,26570,26570
2023-01-19,25398,25398
2023-01-20,21200,21200
2023-01-21,11264,11264
2023-01-22,9920,9920
2023-01-23,15060,15060
2023-01-24,9229,9229
2023-01-25,19486,19486
2023-01-26,26247,26247
2023-01-27,26371,26371
2023-01-28,20248,20248
2023-01-29,14533,14533
2023-01-30,24185,24185
2023-01-31,25444,25444
2023-02-01,26301,26301
2023-02-02,26364,26364
2023-02-03,27076,27076
2023-02-04,25026,25026
2023-02-05,16639,16639
2023-02-06,25065,25065
2023-02-07,26640,26640
2023-02-08,27613,27613
2023-02-09,27660,27660
2023-02-10,27617,27617
2023-02-11,25810,25810
2023-02-12,16713,16713
2023-02-13,24798,24798
2023-02-14,27533,27533
2023-02-15,27873,27873
2023-02-16,27580,27580
2023-02-17,28966,28966
2023-02-18,24550,24550
2023-02-19,16847,16847
2023-02-20,26105,26105
2023-02-21,26636,26636
2023-02-22,28340,28340
2023-02-23,28427,28427
2023-02-24,29417,29417
2023-02-25,26668,26668
2023-02-26,18708,18708
2023-02-27,26318,26318
2023-02-28,29578,29578
2023-03-01,22756,22756
2023-03-02,26060,26060
2023-03-03,27540,27540
2023-03-04,25010,25010
2023-03-05,16401,16401
2023-03-06,25907,25907
2023-03-07,27426,27426
2023-03-08,28363,28363
2023-03-09,27800,27800
2023-03-10,30235,30235
2023-03-11,28554,28554
2023-03-12,13501,13501
2023-03-13,26038,26038
2023-03-14,28647,28647
2023-03-15,28759,28759
2023-03-16,29286,29286
2023-03-17,30384,30384
2023-03-18,29978,29978
2023-03-19,19366,19366
2023-03-20,27375,27375
2023-03-21,29263,29263
2023-03-22,30127,30127
2023-03-23,31533,31533
2023-03-24,31483,31483
2023-03-25,33726,33726
2023-03-26,22989,22989
2023-03-27,27521,27521
2023-03-28,30668,30668
2023-03-29,32786,32786
2023-03-30,31597,31597
2023-03-31,33834,33834
2023-04-01,35231,35231
2023-04-02,24400,24400
2023-04-03,29702,29702
2023-04-04,30834,30834
2023-04-05,27249,27249
2023-04-06,30591,30591
2023-04-07,33819,33819
2023-04-08,30417,30417
2023-04-09,21015,21015
2023-04-10,27934,27934
2023-04-11,27005,27005
2023-04-12,30938,30938
2023-04-13,31076,31076
2023-04-14,31608,31608
2023-04-15,24974,24974
2023-04-16,17794,17794
2023-04-17,27254,27254
2023-04-18,27327,27327
2023-04-19,31003,31003
2023-04-20,29590,29590
2023-04-21,30978,30978
2023-04-22,27376,27376
2023-04-23,17169,17169
2023-04-24,27354,27354
2023-04-25,26944,26944
2023-04-26,30158,30158
2023-04-27,30463,30463
2023-04-28,31863,31863
2023-04-29,22347,22347
2023-04-30,23130,23130
2023-05-01,24807,24807
2023-05-02,29795,29795
2023-05-03,31363,31363
2023-05-04,31910,31910
2023-05-05,15697,15697
2023-05-06,19141,19141
2023-05-07,18500,18500
2023-05-08,26107,26107
2023-05-09,28675,28675
2023-05-10,29905,29905
2023-05-11,29634,29634
2023-05-12,33040,33040
2023-05-13,29052,29052
2023-05-14,18541,18541
2023-05-15,27416,27416
2023-05-16,30633,30633
2023-05-17,31147,31147
2023-05-18,29482,29482
2023-05-19,33657,33657
2023-05-20,32609,32609
2023-05-21,21018,21018
2023-05-22,27278,27278
2023-05-23,28297,28297
2023-05-24,28874,28874
2023-05-25,29390,29390
2023-05-26,31310,31310
2023-05-27,26333,26333
2023-05-28,15262,15262
2023-05-29,18183,18183
2023-05-30,27291,27291
2023-05-31,29114,29114
2023-06-01,28295,28295
2023-06-02,28902,28902
2023-06-03,25444,25444
2023-06-04,18284,18284
2023-06-05,24402,24402
2023-06-06,18858,18858
2023-06-07,27893,27893
2023-06-08,27774,27774
2023-06-09,29821,29821
2023-06-10,22762,22762
2023-06-11,15082,15082
2023-06-12,26661,26661
2023-06-13,27816,27816
2023-06-14,28708,28708
2023-06-15,29106,29106
2023-06-16,30193,30193
2023-06-17,25402,25402
2023-06-18,16449,16449
2023-06-19,27082,27082
2023-06-20,28322,28322
2023-06-21,28128,28128
2023-06-22,30987,30987
2023-06-23,31241,31241
2023-06-24,24719,24719
2023-06-25,15754,15754
2023-06-26,25101,25101
2023-06-27,28661,28661
2023-06-28,30079,30079
2023-06-29,24535,24535
2023-06-30,29295,29295
