사용일자,3호선,4호선,합계
2020-03-08,0,5076,5076
2020-03-09,0,24448,24448
2020-03-10,0,23991,23991
2020-03-11,0,24578,24578
2020-03-12,0,24244,24244
2020-03-13,0,24306,24306
2020-03-14,0,9340,9340
2020-03-15,0,4872,4872
2020-03-16,0,24235,24235
2020-03-17,0,24075,24075
2020-03-18,0,24629,24629
2020-03-19,0,24052,24052
2020-03-20,0,24794,24794
2020-03-21,0,9732,9732
2020-03-22,0,5331,5331
2020-03-23,0,24222,24222
2020-03-24,0,24636,24636
2020-03-25,0,25047,25047
2020-03-26,0,24610,24610
2020-03-27,0,24957,24957
2020-03-28,0,9987,9987
2020-03-29,0,5564,5564
2020-03-30,0,24489,24489
2020-03-31,0,24707,24707
2020-04-01,0,24828,24828
2020-04-02,0,24678,24678
2020-04-03,0,24944,24944
2020-04-04,0,9976,9976
2020-04-05,0,5563,5563
2020-04-06,0,25265,25265
2020-04-07,0,25305,25305
2020-04-08,0,25708,25708
2020-04-09,0,25461,25461
2020-04-10,0,25718,25718
2020-04-11,0,10122,10122
2020-04-12,0,5914,5914
2020-04-13,0,25453,25453
2020-04-14,0,26338,26338
2020-04-15,0,9364,9364
2020-04-16,0,25971,25971
2020-04-17,0,25298,25298
2020-04-18,0,11105,11105
2020-04-19,0,5680,5680
2020-04-20,0,26274,26274
2020-04-21,0,26587,26587
2020-04-22,0,26775,26775
2020-04-23,0,27144,27144
2020-04-24,0,27571,27571
2020-04-25,0,11384,11384
2020-04-26,0,6793,6793
2020-04-27,0,26866,26866
2020-04-28,0,27599,27599
2020-04-29,0,28105,28105
2020-04-30,0,9517,9517
2020-05-01,0,13038,13038
2020-05-02,0,10034,10034
2020-05-03,0,6780,6780
2020-05-04,0,23286,23286
2020-05-05,0,8121,8121
2020-05-06,0,27978,27978
2020-05-07,0,28303,28303
2020-05-08,0,27581,27581
2020-05-09,0,11277,11277
2020-05-10,0,7655,7655
2020-05-11,0,28489,28489
2020-05-12,0,27824,27824
2020-05-13,0,28003,28003
2020-05-14,0,28657,28657
2020-05-15,0,26786,26786
2020-05-16,0,11459,11459
2020-05-17,0,7194,7194
2020-05-18,0,26547,26547
2020-05-19,0,27099,27099
2020-05-20,0,28502,28502
2020-05-21,0,28697,28697
2020-05-22,0,28917,28917
2020-05-23,0,13275,13275
2020-05-24,0,7262,7262
2020-05-25,0,27788,27788
2020-05-26,0,28305,28305
2020-05-27,0,28561,28561
2020-05-28,0,28513,28513
2020-05-29,0,28894,28894
2020-05-30,0,12526,12526
2020-05-31,0,7212,7212
2020-06-01,0,27536,27536
2020-06-02,0,27280,27280
2020-06-03,0,28006,28006
2020-06-04,0,28335,28335
2020-06-05,0,28413,28413
2020-06-06,0,11420,11420
2020-06-07,0,7138,7138
2020-06-08,0,27511,27511
2020-06-09,0,27589,27589
2020-06-10,0,27909,27909
2020-06-11,0,28073,28073
2020-06-12,0,28191,28191
2020-06-13,0,12286,12286
2020-06-14,0,7048,7048
2020-06-15,0,27519,27519
2020-06-16,0,28137,28137
2020-06-17,0,28007,28007
2020-06-18,0,28313,28313
2020-06-19,0,28631,28631
2020-06-20,0,13020,13020
2020-06-21,0,7182,7182
2020-06-22,0,27513,27513
2020-06-23,0,27995,27995
2020-06-24,0,27630,27630
2020-06-25,0,28403,28403
2020-06-26,0,29191,29191
