사용일자,2호선,6호선,합계
2021-05-21,14340,8187,22527
2021-05-22,10690,4475,15165
2021-05-23,8073,4105,12178
2021-05-24,13906,8336,22242
2021-05-25,14111,8457,22568
2021-05-26,14259,8423,22682
2021-05-27,13861,8225,22086
2021-05-28,13994,8650,22644
2021-05-29,10309,4497,14806
2021-05-30,8426,4298,12724
2021-05-31,13463,8097,21560
2021-06-01,13811,8443,22254
2021-06-02,14015,8398,22413
2021-06-03,13526,8306,21832
2021-06-04,14764,8595,23359
2021-06-05,10569,4681,15250
2021-06-06,7959,4076,12035
2021-06-07,13513,7996,21509
2021-06-08,13814,8219,22033
2021-06-09,13944,8317,22261
2021-06-10,14084,8467,22551
2021-06-11,14148,8154,22302
2021-06-12,10233,4574,14807
2021-06-13,7729,4221,11950
2021-06-14,13356,8053,21409
2021-06-15,13590,8317,21907
2021-06-16,13932,8289,22221
2021-06-17,13856,8374,22230
2021-06-18,14104,8389,22493
2021-06-19,10677,4657,15334
2021-06-20,8029,4239,12268
2021-06-21,14099,8115,22214
2021-06-22,14327,8487,22814
2021-06-23,14369,8600,22969
2021-06-24,14115,8496,22611
2021-06-25,14960,8793,23753
2021-06-26,10864,5144,16008
2021-06-27,8568,4863,13431
2021-06-28,13904,8549,22453
2021-06-29,14299,9057,23356
2021-06-30,14409,9206,23615
2021-07-01,14532,9104,23636
2021-07-02,14981,9272,24253
2021-07-03,10286,4547,14833
2021-07-04,6558,4142,10700
2021-07-05,13904,8374,22278
2021-07-06,14266,8681,22947
2021-07-07,13826,8741,22567
2021-07-08,13480,8269,21749
2021-07-09,13597,8208,21805
2021-07-10,9016,3987,13003
2021-07-11,6216,3416,9632
2021-07-12,12281,7434,19715
2021-07-13,12360,7514,19874
2021-07-14,12042,7593,19635
2021-07-15,11871,7414,19285
2021-07-16,12403,7438,19841
2021-07-17,8166,3550,11716
2021-07-18,6015,3472,9487
2021-07-19,12095,7647,19742
2021-07-20,12532,7862,20394
2021-07-21,12172,7586,19758
2021-07-22,12149,7552,19701
2021-07-23,12631,7501,20132
2021-07-24,8172,3537,11709
2021-07-25,5898,3571,9469
2021-07-26,12021,7367,19388
2021-07-27,12347,7528,19875
2021-07-28,12086,7424,19510
2021-07-29,12056,7470,19526
2021-07-30,12398,7745,20143
2021-07-31,8232,4178,12410
2021-08-01,5943,4032,9975
2021-08-02,11400,6564,17964
2021-08-03,11790,7153,18943
2021-08-04,11811,7803,19614
2021-08-05,12026,7490,19516
2021-08-06,12473,7741,20214
2021-08-07,8674,4232,12906
2021-08-08,6327,3203,9530
2021-08-09,11815,5043,16858
2021-08-10,12058,5435,17493
2021-08-11,12115,5968,18083
2021-08-12,11849,5889,17738
2021-08-13,12222,6010,18232
2021-08-14,8974,4300,13274
2021-08-15,6767,3143,9910
2021-08-16,8740,5027,13767
2021-08-17,12765,8649,21414
2021-08-18,12783,8579,21362
2021-08-19,12889,8566,21455
2021-08-20,13159,8277,21436
2021-08-21,8278,4446,12724
2021-08-22,6929,3970,10899
2021-08-23,12612,7953,20565
2021-08-24,12818,8255,21073
2021-08-25,13167,8710,21877
2021-08-26,13252,8304,21556
2021-08-27,13052,8425,21477
2021-08-28,9844,4880,14724
2021-08-29,7284,4490,11774
2021-08-30,13081,8086,21167
2021-08-31,12809,8577,21386
2021-09-01,13157,8621,21778
2021-09-02,13208,8278,21486
2021-09-03,13811,8532,22343
2021-09-04,10183,5117,15300
2021-09-05,7670,4520,12190
2021-09-06,13193,8288,21481
2021-09-07,12752,8745,21497
2021-09-08,13629,8998,22627
2021-09-09,13416,8567,21983
2021-09-10,13745,8681,22426
2021-09-11,10527,5012,15539
2021-09-12,8034,4825,12859
2021-09-13,13245,8115,21360
2021-09-14,13606,8514,22120
2021-09-15,14179,9245,23424
2021-09-16,13891,8760,22651
2021-09-17,14423,8701,23124
2021-09-18,9487,4364,13851
2021-09-19,7240,3207,10447
2021-09-20,5199,1665,6864
2021-09-21,4153,1371,5524
2021-09-22,6477,3353,9830
2021-09-23,12673,7439,20112
2021-09-24,13556,8637,22193
2021-09-25,9809,4633,14442
2021-09-26,7411,4581,11992
2021-09-27,13211,7996,21207
2021-09-28,13529,8528,22057
2021-09-29,13121,8996,22117
2021-09-30,13652,8706,22358
2021-10-01,13932,8672,22604
2021-10-02,10173,4834,15007
2021-10-03,8213,4827,13040
2021-10-04,9355,5593,14948
2021-10-05,13262,8215,21477
2021-10-06,13282,8858,22140
2021-10-07,13604,8465,22069
2021-10-08,13907,8790,22697
2021-10-09,10160,4619,14779
2021-10-10,7541,4417,11958
2021-10-11,9884,5823,15707
2021-10-12,13618,8056,21674
2021-10-13,13951,8704,22655
2021-10-14,13452,8150,21602
2021-10-15,14001,8439,22440
2021-10-16,10847,4767,15614
2021-10-17,7750,4170,11920
2021-10-18,13334,8141,21475
2021-10-19,13614,8698,22312
2021-10-20,14184,8922,23106
2021-10-21,13983,8671,22654
2021-10-22,14516,8907,23423
2021-10-23,10980,4976,15956
2021-10-24,8336,4420,12756
2021-10-25,13810,8355,22165
2021-10-26,14263,8762,23025
2021-10-27,14455,9309,23764
2021-10-28,14209,8826,23035
2021-10-29,14910,9507,24417
2021-10-30,11274,5651,16925
2021-10-31,8960,4968,13928
2021-11-01,13846,8153,21999
2021-11-02,14276,8376,22652
2021-11-03,14121,8510,22631
2021-11-04,14024,8418,22442
2021-11-05,14563,8620,23183
2021-11-06,11179,4545,15724
2021-11-07,8621,4135,12756
2021-11-08,13098,8106,21204
2021-11-09,13687,8136,21823
2021-11-10,14371,8475,22846
2021-11-11,14355,8433,22788
2021-11-12,14488,8571,23059
2021-11-13,11206,4609,15815
2021-11-14,8494,4230,12724
2021-11-15,13688,8016,21704
2021-11-16,14188,8670,22858
2021-11-17,14633,9204,23837
2021-11-18,14121,8522,22643
2021-11-19,14626,8643,23269
2021-11-20,11380,5549,16929
2021-11-21,8443,4545,12988
2021-11-22,13786,8216,22002
2021-11-23,14245,9054,23299
2021-11-24,14381,9321,23702
2021-11-25,14558,9158,23716
2021-11-26,14823,9274,24097
2021-11-27,11420,5951,17371
2021-11-28,8821,4864,13685
2021-11-29,13824,8405,22229
2021-11-30,13572,8682,22254
2021-12-01,14104,9533,23637
2021-12-02,14017,8866,22883
2021-12-03,14831,9274,24105
2021-12-04,10974,5481,16455
2021-12-05,8134,4715,12849
2021-12-06,13392,8205,21597
2021-12-07,14101,8923,23024
2021-12-08,13982,9166,23148
2021-12-09,13757,8899,22656
2021-12-10,14069,9062,23131
2021-12-11,10764,5098,15862
2021-12-12,8225,4504,12729
2021-12-13,12886,8303,21189
2021-12-14,13648,8853,22501
2021-12-15,13971,8941,22912
2021-12-16,13665,8453,22118
2021-12-17,14212,9405,23617
2021-12-18,10714,5595,16309
2021-12-19,7846,4447,12293
2021-12-20,13418,8031,21449
2021-12-21,14068,8908,22976
2021-12-22,14715,8934,23649
2021-12-23,14203,8823,23026
2021-12-24,14503,9100,23603
2021-12-25,8752,4247,12999
2021-12-26,6649,4018,10667
2021-12-27,12475,7843,20318
2021-12-28,13635,8554,22189
2021-12-29,14182,8969,23151
2021-12-30,13844,8718,22562
2021-12-31,13032,6917,19949
2022-01-01,6529,3001,9530
2022-01-02,7268,3066,10334
2022-01-03,12754,6822,19576
2022-01-04,13351,8290,21641
2022-01-05,13689,8903,22592
2022-01-06,13645,8605,22250
2022-01-07,14258,8819,23077
2022-01-08,10886,5441,16327
2022-01-09,7725,4250,11975
2022-01-10,13557,7785,21342
2022-01-11,13825,8467,22292
2022-01-12,13643,8719,22362
2022-01-13,13585,8577,22162
2022-01-14,14421,8766,23187
2022-01-15,10976,5328,16304
2022-01-16,8216,4611,12827
2022-01-17,13586,7846,21432
2022-01-18,13481,8295,21776
2022-01-19,14258,9091,23349
2022-01-20,13993,8556,22549
2022-01-21,14446,9299,23745
2022-01-22,11232,5764,16996
2022-01-23,8249,4453,12702
2022-01-24,13689,7788,21477
2022-01-25,14251,8415,22666
2022-01-26,14514,8758,23272
2022-01-27,14252,8541,22793
2022-01-28,14223,7890,22113
2022-01-29,9255,4281,13536
2022-01-30,6805,2890,9695
2022-01-31,5121,1787,6908
2022-02-01,4257,1783,6040
2022-02-02,6013,2691,8704
2022-02-03,12364,6710,19074
2022-02-04,13305,7729,21034
2022-02-05,9510,4101,13611
2022-02-06,7014,3776,10790
2022-02-07,13072,7811,20883
2022-02-08,13534,7875,21409
2022-02-09,13282,7767,21049
2022-02-10,13479,7724,21203
2022-02-11,13650,7668,21318
2022-02-12,10701,4963,15664
2022-02-13,7679,4387,12066
2022-02-14,13369,8142,21511
2022-02-15,13417,8146,21563
2022-02-16,12966,8298,21264
2022-02-17,12854,8136,20990
2022-02-18,13676,8288,21964
2022-02-19,10308,5170,15478
2022-02-20,7367,4220,11587
2022-02-21,12643,7589,20232
2022-02-22,13283,7998,21281
2022-02-23,13141,8342,21483
2022-02-24,13124,7996,21120
2022-02-25,13649,8247,21896
2022-02-26,10219,4835,15054
2022-02-27,7735,4626,12361
2022-02-28,13052,8013,21065
2022-03-01,8495,4796,13291
2022-03-02,13302,8011,21313
2022-03-03,13122,7759,20881
2022-03-04,13277,7642,20919
2022-03-05,9787,3940,13727
2022-03-06,7336,3578,10914
2022-03-07,12848,7897,20745
2022-03-08,13634,8037,21671
2022-03-09,8742,4944,13686
2022-03-10,12687,7614,20301
2022-03-11,13346,7366,20712
2022-03-12,9896,4128,14024
2022-03-13,6145,3130,9275
2022-03-14,12113,7637,19750
2022-03-15,12729,7788,20517
2022-03-16,12690,7796,20486
2022-03-17,12540,7688,20228
2022-03-18,13075,7346,20421
2022-03-19,8955,4146,13101
2022-03-20,7333,3877,11210
2022-03-21,12532,7659,20191
2022-03-22,12855,7830,20685
2022-03-23,12845,7828,20673
2022-03-24,12947,7901,20848
2022-03-25,13541,7584,21125
2022-03-26,9426,3988,13414
2022-03-27,7991,3950,11941
2022-03-28,12943,7820,20763
2022-03-29,13237,8033,21270
2022-03-30,13293,8078,21371
2022-03-31,13402,8085,21487
2022-04-01,14238,8536,22774
2022-04-02,11573,5564,17137
2022-04-03,8461,5126,13587
2022-04-04,13315,7857,21172
2022-04-05,13892,8664,22556
2022-04-06,14209,8631,22840
2022-04-07,14152,8791,22943
2022-04-08,14622,8510,23132
2022-04-09,11819,5604,17423
2022-04-10,9281,5095,14376
2022-04-11,13763,7932,21695
2022-04-12,14387,8869,23256
2022-04-13,14444,9359,23803
2022-04-14,14316,8923,23239
2022-04-15,15179,8331,23510
2022-04-16,11978,5612,17590
2022-04-17,9161,4896,14057
2022-04-18,13864,8121,21985
2022-04-19,14249,8913,23162
2022-04-20,15092,9514,24606
2022-04-21,15919,9073,24992
2022-04-22,14763,8257,23020
2022-04-23,11980,5728,17708
2022-04-24,8965,5276,14241
2022-04-25,14823,8527,23350
2022-04-26,15700,9482,25182
2022-04-27,16150,10006,26156
2022-04-28,15264,9043,24307
2022-04-29,15682,8613,24295
2022-04-30,12882,6177,19059
2022-05-01,9826,5344,15170
2022-05-02,14767,8376,23143
2022-05-03,15436,9239,24675
2022-05-04,16079,9555,25634
2022-05-05,11260,6461,17721
2022-05-06,14998,7905,22903
2022-05-07,11820,5765,17585
2022-05-08,8860,5061,13921
2022-05-09,14653,8515,23168
2022-05-10,15184,9229,24413
2022-05-11,15554,9762,25316
2022-05-12,15284,9435,24719
2022-05-13,15883,8700,24583
2022-05-14,13112,6583,19695
2022-05-15,9907,5787,15694
2022-05-16,14775,8438,23213
2022-05-17,15313,9488,24801
2022-05-18,15294,9776,25070
2022-05-19,15323,9332,24655
2022-05-20,15854,8268,24122
2022-05-21,13146,6429,19575
2022-05-22,10029,5855,15884
2022-05-23,14335,8416,22751
2022-05-24,14927,9343,24270
2022-05-25,15964,9912,25876
2022-05-26,15767,9470,25237
2022-05-27,16339,8811,25150
2022-05-28,13068,6371,19439
2022-05-29,9202,5171,14373
2022-05-30,14560,8480,23040
2022-05-31,16024,9649,25673
2022-06-01,11235,6588,17823
2022-06-02,14951,9193,24144
2022-06-03,15563,8475,24038
2022-06-04,12163,5990,18153
2022-06-05,9660,5415,15075
2022-06-06,9114,5018,14132
2022-06-07,14940,9279,24219
2022-06-08,15250,9820,25070
2022-06-09,14779,9519,24298
2022-06-10,15798,8738,24536
2022-06-11,12356,6106,18462
2022-06-12,9328,5204,14532
2022-06-13,14293,8463,22756
2022-06-14,15280,9393,24673
2022-06-15,15278,10013,25291
2022-06-16,15327,9559,24886
2022-06-17,16102,8631,24733
2022-06-18,12720,5861,18581
2022-06-19,9331,5753,15084
2022-06-20,14773,8948,23721
2022-06-21,15159,8949,24108
2022-06-22,15471,9037,24508
2022-06-23,14630,9057,23687
2022-06-24,15906,8214,24120
2022-06-25,12325,5243,17568
2022-06-26,8510,4303,12813
2022-06-27,14363,8767,23130
2022-06-28,14679,8564,23243
2022-06-29,14798,8694,23492
2022-06-30,14193,9058,23251
2022-07-01,15836,8641,24477
2022-07-02,12164,4896,17060
2022-07-03,8649,4448,13097
2022-07-04,14737,8782,23519
2022-07-05,14948,8758,23706
2022-07-06,15194,9098,24292
2022-07-07,14761,8764,23525
2022-07-08,15368,8058,23426
2022-07-09,11622,4620,16242
2022-07-10,8365,4157,12522
2022-07-11,14273,8728,23001
2022-07-12,15158,8970,24128
2022-07-13,14007,8966,22973
2022-07-14,15207,9158,24365
2022-07-15,15585,8257,23842
2022-07-16,11508,4910,16418
2022-07-17,8829,4269,13098
2022-07-18,14580,8560,23140
2022-07-19,14769,8824,23593
2022-07-20,15171,9360,24531
2022-07-21,14839,8964,23803
2022-07-22,15322,8392,23714
2022-07-23,11775,5994,17769
2022-07-24,8813,5524,14337
2022-07-25,14176,8237,22413
2022-07-26,14486,9002,23488
2022-07-27,14798,8871,23669
2022-07-28,14380,8937,23317
2022-07-29,14711,8153,22864
2022-07-30,10261,5625,15886
2022-07-31,7916,5156,13072
2022-08-01,12975,7489,20464
2022-08-02,13595,8235,21830
2022-08-03,13794,8762,22556
2022-08-04,14263,8443,22706
2022-08-05,14492,6945,21437
2022-08-06,10530,5573,16103
2022-08-07,7997,3724,11721
2022-08-08,12547,5580,18127
2022-08-09,12230,6052,18282
2022-08-10,13889,6354,20243
2022-08-11,13613,6529,20142
2022-08-12,14803,6866,21669
2022-08-13,10483,4980,15463
2022-08-14,8558,4294,12852
2022-08-15,8640,5440,14080
2022-08-16,14084,8261,22345
2022-08-17,14497,9234,23731
2022-08-18,14682,9322,24004
2022-08-19,15049,8559,23608
2022-08-20,11469,5749,17218
2022-08-21,8867,5147,14014
2022-08-22,13988,8570,22558
2022-08-23,14615,9225,23840
2022-08-24,15078,9699,24777
2022-08-25,14666,9394,24060
2022-08-26,15663,8576,24239
2022-08-27,12260,5831,18091
2022-08-28,9173,5510,14683
2022-08-29,14588,8700,23288
2022-08-30,14679,9554,24233
2022-08-31,15431,9608,25039
2022-09-01,15212,9613,24825
2022-09-02,15955,8919,24874
2022-09-03,12652,6320,18972
2022-09-04,8175,5332,13507
2022-09-05,13614,9003,22617
2022-09-06,14792,9031,23823
2022-09-07,16469,10394,26863
2022-09-08,15767,8197,23964
2022-09-09,7086,2466,9552
2022-09-10,5517,1850,7367
2022-09-11,8130,4081,12211
2022-09-12,8179,4526,12705
2022-09-13,14181,8675,22856
2022-09-14,15428,9941,25369
2022-09-15,15060,9733,24793
2022-09-16,16423,9090,25513
2022-09-17,13145,6588,19733
2022-09-18,9701,5913,15614
2022-09-19,15240,9146,24386
2022-09-20,15552,9688,25240
2022-09-21,15845,10231,26076
2022-09-22,15497,9679,25176
2022-09-23,16409,9025,25434
2022-09-24,13404,6388,19792
2022-09-25,9915,5673,15588
2022-09-26,14933,9083,24016
2022-09-27,15534,9941,25475
2022-09-28,15800,9919,25719
2022-09-29,15446,9798,25244
2022-09-30,16283,8953,25236
2022-10-01,12916,6198,19114
2022-10-02,9981,5877,15858
2022-10-03,8539,5761,14300
2022-10-04,15207,8859,24066
2022-10-05,15948,10279,26227
2022-10-06,15797,9917,25714
2022-10-07,16686,9131,25817
2022-10-08,13398,6753,20151
2022-10-09,9457,5782,15239
2022-10-10,9807,6021,15828
2022-10-11,15259,9207,24466
2022-10-12,16078,10297,26375
2022-10-13,15923,9841,25764
2022-10-14,16273,9165,25438
2022-10-15,13486,6378,19864
2022-10-16,9639,5931,15570
2022-10-17,14995,8929,23924
2022-10-18,15755,9710,25465
2022-10-19,16743,10234,26977
2022-10-20,15827,9677,25504
2022-10-21,16515,9033,25548
2022-10-22,13940,6680,20620
2022-10-23,9899,5893,15792
2022-10-24,14952,8948,23900
2022-10-25,15547,9181,24728
2022-10-26,15654,9241,24895
2022-10-27,15706,9437,25143
2022-10-28,16691,8614,25305
2022-10-29,13536,6349,19885
2022-10-30,9171,4489,13660
2022-10-31,14871,8814,23685
2022-11-01,15278,9031,24309
2022-11-02,15629,9253,24882
2022-11-03,15217,9199,24416
2022-11-04,16150,8420,24570
2022-11-05,13182,5551,18733
2022-11-06,9622,4973,14595
2022-11-07,14818,8929,23747
2022-11-08,15413,8982,24395
2022-11-09,15639,9081,24720
2022-11-10,15639,9357,24996
2022-11-11,16177,8407,24584
2022-11-12,12410,5862,18272
2022-11-13,9052,4525,13577
2022-11-14,14732,8617,23349
2022-11-15,15223,8744,23967
2022-11-16,15521,9109,24630
2022-11-17,15531,9613,25144
2022-11-18,16329,8757,25086
2022-11-19,13819,6910,20729
2022-11-20,9717,5614,15331
2022-11-21,14814,8722,23536
2022-11-22,15459,9580,25039
2022-11-23,15681,9572,25253
2022-11-24,15731,9551,25282
2022-11-25,16466,9503,25969
2022-11-26,13230,6751,19981
2022-11-27,9314,5075,14389
2022-11-28,14494,8879,23373
2022-11-29,15243,9388,24631
2022-11-30,14673,9199,23872
2022-12-01,14716,9206,23922
2022-12-02,15754,8992,24746
2022-12-03,12228,6264,18492
2022-12-04,9158,5429,14587
2022-12-05,14464,8997,23461
2022-12-06,15021,9466,24487
2022-12-07,15790,10162,25952
2022-12-08,15849,9587,25436
2022-12-09,16534,8909,25443
2022-12-10,13474,6374,19848
2022-12-11,9967,5077,15044
2022-12-12,14931,9007,23938
2022-12-13,15801,9878,25679
2022-12-14,15138,9909,25047
2022-12-15,15829,9939,25768
2022-12-16,16381,9219,25600
2022-12-17,13738,6899,20637
2022-12-18,9052,5112,14164
2022-12-19,14463,9026,23489
2022-12-20,15772,9610,25382
2022-12-21,16910,10699,27609
2022-12-22,16549,9835,26384
2022-12-23,15974,8817,24791
2022-12-24,11898,5592,17490
2022-12-25,9137,4805,13942
2022-12-26,14879,8962,23841
2022-12-27,15723,9637,25360
2022-12-28,15999,10122,26121
2022-12-29,15655,9295,24950
2022-12-30,15839,8776,24615
2022-12-31,11019,5108,16127
2023-01-01,7504,3124,10628
2023-01-02,13639,7565,21204
2023-01-03,14643,9095,23738
2023-01-04,14939,8978,23917
2023-01-05,15001,9209,24210
2023-01-06,16093,8456,24549
2023-01-07,12143,5709,17852
2023-01-08,8894,5022,13916
2023-01-09,14526,8507,23033
2023-01-10,15321,9071,24392
2023-01-11,15590,8978,24568
2023-01-12,16000,9042,25042
2023-01-13,15775,8398,24173
2023-01-14,12251,6349,18600
2023-01-15,8899,5269,14168
2023-01-16,14893,8630,23523
2023-01-17,15257,9018,24275
2023-01-18,15850,8957,24807
2023-01-19,15606,8691,24297
2023-01-20,15066,7253,22319
2023-01-21,6642,2272,8914
2023-01-22,5387,1884,7271
2023-01-23,7217,3405,10622
2023-01-24,6215,3028,9243
2023-01-25,12789,7208,19997
2023-01-26,14809,9116,23925
2023-01-27,15939,8357,24296
2023-01-28,11807,5585,17392
2023-01-29,8997,4926,13923
2023-01-30,14797,8522,23319
2023-01-31,15338,8869,24207
2023-02-01,15530,9004,24534
2023-02-02,15503,9001,24504
2023-02-03,16431,8422,24853
2023-02-04,12815,5821,18636
2023-02-05,9569,4714,14283
2023-02-06,15039,8612,23651
2023-02-07,15682,9094,24776
2023-02-08,15898,9306,25204
2023-02-09,15726,8772,24498
2023-02-10,16302,8300,24602
2023-02-11,13339,6402,19741
2023-02-12,9481,5027,14508
2023-02-13,14901,8650,23551
2023-02-14,16014,9439,25453
2023-02-15,15815,9103,24918
2023-02-16,15843,9159,25002
2023-02-17,16681,8362,25043
2023-02-18,13143,6301,19444
2023-02-19,9765,5416,15181
2023-02-20,15181,8905,24086
2023-02-21,15707,9255,24962
2023-02-22,16049,9486,25535
2023-02-23,16330,9553,25883
2023-02-24,17156,8827,25983
2023-02-25,13587,6738,20325
2023-02-26,10323,5668,15991
2023-02-27,15428,8875,24303
2023-02-28,16790,9505,26295
2023-03-01,11210,6064,17274
2023-03-02,15852,9174,25026
2023-03-03,16985,8644,25629
2023-03-04,12955,5577,18532
2023-03-05,9737,4764,14501
2023-03-06,15681,9267,24948
2023-03-07,16216,9406,25622
2023-03-08,16077,9501,25578
2023-03-09,16084,9327,25411
2023-03-10,16860,8710,25570
2023-03-11,13514,6020,19534
2023-03-12,8408,4463,12871
2023-03-13,15481,9267,24748
2023-03-14,16129,9519,25648
2023-03-15,16395,9538,25933
2023-03-16,16338,9526,25864
2023-03-17,17344,9057,26401
2023-03-18,13754,6323,20077
2023-03-19,10541,5596,16137
2023-03-20,15802,9456,25258
2023-03-21,16242,9695,25937
2023-03-22,16447,9502,25949
2023-03-23,16376,9662,26038
2023-03-24,17361,9151,26512
2023-03-25,14758,6621,21379
2023-03-26,10694,5506,16200
2023-03-27,15793,9399,25192
2023-03-28,16470,9939,26409
2023-03-29,16760,9709,26469
2023-03-30,16740,9955,26695
2023-03-31,17669,9019,26688
2023-04-01,13866,6139,20005
2023-04-02,10331,5345,15676
2023-04-03,15837,9334,25171
2023-04-04,16401,9951,26352
2023-04-05,15637,9849,25486
2023-04-06,16501,10110,26611
2023-04-07,17763,9182,26945
2023-04-08,14399,6882,21281
2023-04-09,10465,5512,15977
2023-04-10,16001,9498,25499
2023-04-11,15906,9544,25450
2023-04-12,17219,9986,27205
2023-04-13,16827,10004,26831
2023-04-14,17760,9232,26992
2023-04-15,13198,6532,19730
2023-04-16,9981,5353,15334
2023-04-17,15783,9474,25257
2023-04-18,16007,9898,25905
2023-04-19,16769,9943,26712
2023-04-20,16939,9863,26802
2023-04-21,17487,9220,26707
2023-04-22,13952,6283,20235
2023-04-23,9732,5672,15404
2023-04-24,15617,9494,25111
2023-04-25,16456,10037,26493
2023-04-26,17188,10191,27379
2023-04-27,16986,10084,27070
2023-04-28,17677,9635,27312
2023-04-29,12973,6420,19393
2023-04-30,11431,6248,17679
2023-05-01,13225,8227,21452
2023-05-02,16536,9719,26255
2023-05-03,17106,9832,26938
2023-05-04,17631,10541,28172
2023-05-05,10311,5243,15554
2023-05-06,10958,5577,16535
2023-05-07,10015,5242,15257
2023-05-08,15930,9177,25107
2023-05-09,16697,9675,26372
2023-05-10,16733,9657,26390
2023-05-11,17065,9941,27006
2023-05-12,18028,9108,27136
2023-05-13,14476,6819,21295
2023-05-14,10530,5566,16096
2023-05-15,15702,9538,25240
2023-05-16,16798,9953,26751
2023-05-17,16857,9969,26826
2023-05-18,16811,9998,26809
2023-05-19,17852,9314,27166
2023-05-20,15130,7213,22343
2023-05-21,10671,5988,16659
2023-05-22,15844,9307,25151
2023-05-23,17313,9997,27310
2023-05-24,16730,9873,26603
2023-05-25,16680,10210,26890
2023-05-26,17565,9354,26919
2023-05-27,11896,5980,17876
2023-05-28,9402,5692,15094
2023-05-29,10885,6037,16922
2023-05-30,16091,9803,25894
2023-05-31,16324,9739,26063
2023-06-01,16325,9755,26080
2023-06-02,17118,9270,26388
2023-06-03,13564,6497,20061
2023-06-04,10114,5595,15709
2023-06-05,15536,8876,24412
2023-06-06,11069,6114,17183
2023-06-07,16253,9677,25930
2023-06-08,16366,9975,26341
2023-06-09,17295,9144,26439
2023-06-10,13641,6530,20171
2023-06-11,9917,5589,15506
2023-06-12,15662,9568,25230
2023-06-13,16311,10228,26539
2023-06-14,16644,9988,26632
2023-06-15,16550,9992,26542
2023-06-16,17367,9651,27018
2023-06-17,14502,6907,21409
2023-06-18,10107,5612,15719
2023-06-19,15365,9356,24721
2023-06-20,16177,9918,26095
2023-06-21,16146,10094,26240
2023-06-22,16944,10267,27211
2023-06-23,17702,9519,27221
2023-06-24,14078,6705,20783
2023-06-25,9822,5612,15434
2023-06-26,15116,9376,24492
2023-06-27,16095,9516,25611
2023-06-28,16660,9822,26482
2023-06-29,15109,9551,24660
2023-06-30,17406,9192,26598
