사용일자,3호선,6호선,합계
2021-03-10,12824,3538,16362
2021-03-11,12543,3537,16080
2021-03-12,12933,3619,16552
2021-03-13,8226,2356,10582
2021-03-14,5921,1599,7520
2021-03-15,12294,3481,15775
2021-03-16,12387,3563,15950
2021-03-17,12583,3519,16102
2021-03-18,12657,3532,16189
2021-03-19,13033,3713,16746
2021-03-20,7549,2256,9805
2021-03-21,5871,1537,7408
2021-03-22,12364,3592,15956
2021-03-23,12505,3568,16073
2021-03-24,12842,3538,16380
2021-03-25,12645,3619,16264
2021-03-26,13103,3781,16884
2021-03-27,7844,2147,9991
2021-03-28,5580,1432,7012
2021-03-29,12248,3446,15694
2021-03-30,12814,3481,16295
2021-03-31,12705,3551,16256
2021-04-01,12698,3481,16179
2021-04-02,13287,3743,17030
2021-04-03,7234,2020,9254
2021-04-04,6026,1507,7533
2021-04-05,12467,3599,16066
2021-04-06,12630,3601,16231
2021-04-07,12627,3530,16157
2021-04-08,12714,3552,16266
2021-04-09,12952,3687,16639
2021-04-10,8322,2323,10645
2021-04-11,5887,1549,7436
2021-04-12,12138,3472,15610
2021-04-13,12445,3586,16031
2021-04-14,12642,3553,16195
2021-04-15,12643,3588,16231
2021-04-16,12480,3609,16089
2021-04-17,7890,2317,10207
2021-04-18,6034,1539,7573
2021-04-19,12275,3610,15885
2021-04-20,12422,3630,16052
2021-04-21,12544,3585,16129
2021-04-22,12599,3529,16128
2021-04-23,12764,3719,16483
2021-04-24,8011,2339,10350
2021-04-25,6073,1519,7592
2021-04-26,12471,3565,16036
2021-04-27,12646,3631,16277
2021-04-28,12745,3581,16326
2021-04-29,12791,3587,16378
2021-04-30,13082,3743,16825
2021-05-01,7443,2135,9578
2021-05-02,6217,1633,7850
2021-05-03,12473,3608,16081
2021-05-04,12368,3519,15887
2021-05-05,6779,1994,8773
2021-05-06,12685,3711,16396
2021-05-07,12793,3657,16450
2021-05-08,7443,2091,9534
2021-05-09,6128,1629,7757
2021-05-10,12406,3613,16019
2021-05-11,12820,3698,16518
2021-05-12,12848,3709,16557
2021-05-13,12632,3626,16258
2021-05-14,13296,3850,17146
2021-05-15,7932,2323,10255
2021-05-16,5075,1355,6430
2021-05-17,12280,3603,15883
2021-05-18,13320,3886,17206
2021-05-19,7303,2036,9339
2021-05-20,12757,3532,16289
